id,parameter_set_id,source,qualifier,amount,units
7223,2551,Incentive,max,3750.0000,$
7224,2552,Incentive,,19.2300,"$/therm displaced"
7225,2552,Incentive,max,500000.0000,$
7329,2018,Incentive,,0.4700,$/W-CEC-AC
7330,2019,Incentive,,0.3600,$/W-CEC-AC
7331,2019,Incentive,max,90000.0000,$
7332,2020,Incentive,,1.1100,$/W-CEC-AC
7333,2020,Incentive,max,277500.0000,$
7377,2603,Incentive,,100.0000,$/Unit
7378,2603,Incentive,max,900.0000,$
7379,2603,Incentive,,10.0000,%
7383,81,Incentive,,1.0000,$/Unit
7384,81,Incentive,max,50.0000,"% of cost"
7385,81,Incentive,max,10.0000,$
7409,2615,Incentive,min,25.0000,$/Unit
7410,2615,Incentive,max,300.0000,$
7411,2616,Incentive,,125.0000,$/Unit
7412,2616,Incentive,max,275.0000,$
7413,2617,Incentive,,300.0000,$/Unit
7414,2617,Incentive,max,400.0000,$
7415,2618,Incentive,,300.0000,$/Unit
7416,2619,Incentive,,50.0000,$/Unit
7417,2620,Incentive,,100.0000,$/Unit
7421,50,System,max,4.0000,kW
7422,50,Incentive,,0.3000,$/kW
7423,2624,Incentive,,5.0000,$/ton
7475,2636,Incentive,max,7500.0000,$
7476,2636,Incentive,max,100.0000,"% of cost"
7479,2647,Incentive,min,1000.0000,$/Unit
7480,2647,Incentive,max,3500.0000,$
7481,2648,Incentive,max,70.0000,"% of cost"
7482,2649,Incentive,,3500.0000,$/Unit
7483,2650,Incentive,,0.3000,"$/square foot"
7511,2666,Incentive,,200.0000,$/Unit
7512,2667,Incentive,,400.0000,$/Unit
7513,2668,Incentive,,150.0000,$/Unit
7514,2669,Incentive,,85.0000,$/Unit
7515,2670,Incentive,,20.0000,$/Unit
7516,2671,Incentive,max,300.0000,$
7584,2709,Incentive,,400.0000,$/Unit
7585,2710,Incentive,,400.0000,$/Unit
7586,2711,Incentive,,300.0000,$/Unit
7587,2712,Incentive,,25.0000,$/Unit
7598,2713,Incentive,max,1.0000,$
7619,2725,Incentive,max,100.0000,$
7620,2725,Incentive,min,5.0000,$/Unit
7621,2726,Incentive,,100.0000,%
7634,2733,Incentive,,60.0000,%
7635,2733,Incentive,max,5.0000,$
7637,49,System,max,10.0000,kW
7638,49,Incentive,,0.2500,$/kWh
7639,2735,Incentive,,280.0000,$/Unit
7640,2736,Incentive,,210.0000,$/Unit
7641,2737,Incentive,,400.0000,$/Unit
7642,2738,Incentive,max,700.0000,$
7643,2739,Incentive,max,25.0000,$
7644,2740,Incentive,,500.0000,$/Unit
7645,2741,Incentive,,300.0000,$/Unit
7646,2742,Incentive,,25.0000,$/Unit
7647,2743,Incentive,,100.0000,$/Unit
7648,2743,Incentive,max,600.0000,$
7683,2381,Incentive,min,0.1500,$/kWh
7684,2382,Incentive,min,0.1200,$/kWh
7685,2383,Incentive,max,5000.0000,$
7686,2759,Incentive,,100.0000,%
7687,2760,Incentive,,25.0000,$/ton
7688,2760,Incentive,max,40.0000,$
7689,2761,Incentive,,30.0000,$/ton
7690,2762,Incentive,,25.0000,$/Unit
7691,2762,Incentive,max,100.0000,$
7692,2763,Incentive,,50.0000,$/Unit
7693,2763,Incentive,max,750.0000,$
7694,2764,Incentive,,40.0000,$/horsepower
7695,2764,Incentive,max,60.0000,$
7696,2765,Incentive,,100.0000,$/Unit
7697,2767,Incentive,,10.0000,$/Unit
7698,2768,Incentive,,200.0000,$/Unit
7699,2768,Incentive,max,450.0000,$
7700,2769,Incentive,,20.0000,$/Unit
7701,2770,Incentive,,25.0000,$/Unit
7702,2770,Incentive,max,50.0000,$
7703,2771,Incentive,,65.0000,$/Unit
7704,2772,Incentive,,10.0000,$/Unit
7705,2772,Incentive,max,50.0000,$
7706,2773,Incentive,,15.0000,$/Unit
7707,2774,Incentive,,100.0000,%
7720,2780,Incentive,,30.0000,%
7721,2780,Incentive,min,5.0000,%
7727,2784,Incentive,max,15.0000,$
7728,2785,System,max,15.0000,MW
7735,1768,System,max,2.0000,MW
7736,1768,Incentive,max,50.0000,"% of cost"
7737,1769,Incentive,,3.5000,$/kWh
7738,1769,Incentive,max,50.0000,"% of cost"
7758,2799,Incentive,,25.0000,%
7759,2799,Incentive,max,500.0000,$
7760,2800,Incentive,,25.0000,%
7761,2800,Incentive,max,500.0000,$
7762,2801,Incentive,,25.0000,%
7763,2801,Incentive,max,500.0000,$
7764,2802,Incentive,,25.0000,%
7765,2802,Incentive,max,500.0000,$
7766,2803,Incentive,,25.0000,%
7767,2803,Incentive,max,100.0000,$
7768,2804,Incentive,,25.0000,%
7769,2804,Incentive,max,500.0000,$
7770,2805,Incentive,,25.0000,%
7771,2805,Incentive,max,500.0000,$
7772,2806,Incentive,,25.0000,%
7773,2806,Incentive,max,3000.0000,$
7815,2820,Incentive,max,1500.0000,$
7835,2832,Incentive,,75.0000,$/Unit
7836,2832,Incentive,max,300.0000,$
7837,2833,Incentive,min,150.0000,$/Unit
7838,2833,Incentive,max,400.0000,$
7839,2834,Incentive,max,70.0000,"% of cost"
7840,2835,Incentive,,50.0000,$/Unit
7841,2836,Incentive,,300.0000,$/Unit
7842,2837,Incentive,min,75.0000,$/Unit
7843,2837,Incentive,max,300.0000,$
7859,2838,Incentive,,20.0000,%
7880,2843,Incentive,max,100.0000,$
7902,2854,Incentive,min,75.0000,$/Unit
7903,2854,Incentive,max,300.0000,$
7926,59,Incentive,,75.0000,$/MWh
7927,59,System,max,10.0000,kW-AC
7931,2857,Incentive,,1200.0000,$/Unit
7932,2858,Incentive,min,200.0000,$/Unit
7933,2858,Incentive,max,400.0000,$
7934,2859,Incentive,,50.0000,$/Unit
7935,2860,Incentive,,0.1500,"$/square foot"
7936,2861,Incentive,,30.0000,$/Unit
8320,121,Incentive,max,100.0000,$
8321,121,Incentive,min,25.0000,$/Unit
8387,1367,Incentive,,1.0000,$/Unit
8388,1368,Incentive,min,1.0000,$/Unit
8389,2963,Incentive,,400.0000,$/Unit
8449,1611,Incentive,,300.0000,$/Unit
8450,1612,Incentive,,25.0000,$/Unit
8451,1613,Incentive,,300.0000,$/Unit
8452,1614,Incentive,min,150.0000,$/Unit
8453,1614,Incentive,max,1.0000,$
8454,2970,Incentive,min,40.0000,$/Unit
8455,2970,Incentive,max,1.0000,$
8456,1606,Incentive,,40.0000,$/Unit
8457,1606,Incentive,max,1.0000,$
8458,1607,Incentive,min,150.0000,
8459,1607,Incentive,max,1.0000,$
8460,1608,Incentive,max,3.0000,$
8461,1609,Incentive,,300.0000,$/Unit
8462,1610,Incentive,,25.0000,$/Unit
8483,1266,Incentive,min,100.0000,$/Unit
8484,1266,Incentive,max,225.0000,$
8485,1267,Incentive,,400.0000,$/Unit
8486,1268,Incentive,,300.0000,$/Unit
8487,1269,Incentive,,100.0000,$/Unit
8488,1270,Incentive,,1.5000,$/bulb
8489,2975,Incentive,min,25.0000,$/Unit
8490,2975,Incentive,max,100.0000,$
8491,2976,Incentive,max,600.0000,$
8492,2976,Incentive,max,75.0000,"% of cost"
8539,1808,Incentive,,100.0000,%
8596,1807,Incentive,max,33.0000,"% of cost"
8597,3014,Incentive,max,12.5000,"% of cost"
8600,1318,Incentive,,50.0000,%
8601,1318,Incentive,max,10000.0000,$
8769,1132,Incentive,,3.0000,%
8770,1132,Incentive,max,150000.0000,$
9074,3153,Incentive,min,350.0000,$/Unit
9075,3154,Incentive,,725.0000,$/Unit
9076,3155,Incentive,,350.0000,$/Unit
9077,3156,Incentive,,500.0000,$/Unit
9087,3157,Incentive,min,2000.0000,$/Unit
9088,3158,Incentive,,1000.0000,$/Unit
9089,3161,Incentive,,175.0000,$/kW
9090,3162,Incentive,,100.0000,$/Unit
9091,3163,Incentive,,0.3300,"$/square foot"
9092,3164,Incentive,,0.0800,"$/square foot"
9094,3165,Incentive,,100.0000,$/Unit
9110,3178,Incentive,max,300.0000,$
9125,3179,Incentive,,400.0000,$/Unit
9126,3180,Incentive,min,100.0000,$/Unit
9127,3180,Incentive,max,500.0000,$
9128,3181,Incentive,,100.0000,$/Unit
9129,3182,Incentive,min,550.0000,$/Unit
9130,3182,Incentive,max,1000.0000,$
9131,3183,Incentive,min,125.0000,$/Unit
9132,3183,Incentive,max,750.0000,$
9292,124,Incentive,,5.0000,$/MBTUh
9293,125,System,min,600.0000,
9294,125,System,max,4500.0000,
9295,126,System,min,350.0000,
9296,126,System,max,1050.0000,
9297,127,System,min,75.0000,
9298,127,System,max,500.0000,
9299,128,System,min,300.0000,
9300,128,System,max,6000.0000,
9301,129,Incentive,min,15.0000,$/ton
9302,129,Incentive,max,25.0000,$
9303,130,System,min,10.0000,
9304,130,System,max,25.0000,
9341,3234,Incentive,,100.0000,$/Unit
9342,3235,Incentive,,300.0000,$/Unit
9343,3236,Incentive,min,100.0000,$/Unit
9344,3236,Incentive,max,300.0000,$
9345,3237,Incentive,,300.0000,$/Unit
9346,3238,Incentive,,30.0000,%
9347,3238,Incentive,max,300.0000,$
9374,2204,Incentive,max,640.0000,$
9375,2205,Incentive,max,640.0000,$
9376,2206,Incentive,max,3.0000,$
9377,2207,Incentive,max,260.0000,$
9378,2208,Incentive,,0.4000,"$/square foot"
9419,3244,Incentive,min,100.0000,$/Unit
9420,3244,Incentive,max,825.0000,$
9421,3245,Incentive,min,50.0000,$/Unit
9422,3245,Incentive,max,400.0000,$
9423,2932,Incentive,max,350.0000,$
9424,120,System,,0.0000,$
9466,2626,Incentive,max,400.0000,$
9467,2627,Incentive,max,15000.0000,$
9468,2628,Incentive,max,300.0000,$
9469,2629,Incentive,max,10000.0000,$
9472,3249,Incentive,max,70.0000,"% of cost"
9473,3250,Incentive,,15.0000,$/MBTUh
9474,3251,Incentive,max,4500.0000,$
9475,3252,Incentive,,3.0000,"$/linear foot"
9476,2688,Incentive,,0.1600,"$/first year kWh savings"
9477,2688,Incentive,max,50.0000,"% of cost"
9478,2688,Incentive,max,250000.0000,$
9479,2689,Incentive,,60.0000,$/Unit
9480,2690,Incentive,,125.0000,$/ton
9481,2691,Incentive,,0.1600,"$/first year kWh savings"
9482,2692,Incentive,max,800.0000,$
9496,2697,Incentive,,2.0000,"$/first year kWh savings"
9497,2697,Incentive,max,50.0000,"% of cost"
9498,2697,Incentive,max,100000.0000,$
9499,2698,Incentive,,30.0000,$/Unit
9512,2729,Incentive,,500.0000,$/Unit
9513,2730,Incentive,,850.0000,$/Unit
9514,2731,Incentive,,100.0000,$/Unit
9515,2732,Incentive,,25.0000,$/Unit
9536,2727,Incentive,max,70.0000,"% of cost"
9668,1325,Incentive,,1.0000,$/Unit
9669,1326,Incentive,,400.0000,$/Unit
9670,1327,Incentive,min,150.0000,$/Unit
9671,1327,Incentive,max,1.0000,$
9672,1328,Incentive,min,300.0000,$/Unit
9673,1328,Incentive,max,600.0000,$
9674,1329,Incentive,min,250.0000,$/Unit
9675,1329,Incentive,max,500.0000,$
9676,1409,Incentive,min,50.0000,$/Unit
9677,1409,Incentive,max,100.0000,$
9678,1410,Incentive,min,100.0000,$/Unit
9679,1410,Incentive,max,400.0000,$
9708,2470,Incentive,max,0.2500,$
9709,2471,Incentive,min,0.1500,$/kWh
9710,2471,Incentive,max,0.1700,$
9711,2472,Incentive,,0.0900,$/kWh
9726,2542,Incentive,,0.4000,"$/first year kWh savings"
9747,3262,Incentive,,1.0000,$/therm
9748,3263,Incentive,,500.0000,$/kW
9749,3043,Incentive,max,45.0000,"% of cost"
9750,3044,Incentive,,1500.0000,$/Unit
9754,2744,Incentive,max,75000.0000,$
9755,2744,Incentive,max,50.0000,"% of cost"
9765,2637,Incentive,,280.0000,$/horsepower
9766,2638,Incentive,max,50.0000,"% of cost"
9767,2639,Incentive,,75.0000,$/Unit
9774,2514,Incentive,,15.0000,$/Unit
9775,2515,Incentive,,1500.0000,$/ton
9776,2516,Incentive,,600.0000,$/ton
9777,2517,Incentive,max,6000.0000,$
9778,2518,Incentive,,400.0000,$/Unit
9779,2519,Incentive,,0.2000,"$/square foot"
9800,3267,Incentive,min,5.0000,$/Unit
9801,3267,Incentive,max,200.0000,$
9802,3268,Incentive,min,45.0000,$/Unit
9803,3268,Incentive,max,200.0000,$
9804,3269,Incentive,min,75.0000,$/Unit
9805,3269,Incentive,max,3295.0000,$
9806,3270,Incentive,min,800.0000,$/Unit
9807,3270,Incentive,max,4400.0000,$
9808,3271,Incentive,,35.0000,%
9809,3272,Incentive,,75.0000,%
9813,2512,Incentive,min,1200.0000,$/Unit
9814,2512,Incentive,max,1600.0000,$
9815,2513,Incentive,max,1000.0000,$
9853,1545,Incentive,min,0.5500,$/MBTUh
9854,1545,Incentive,max,1.0000,$/MBTUh
9855,1546,Incentive,min,30.0000,$/Unit
9856,1546,Incentive,max,70.0000,$
9857,1547,Incentive,min,0.7500,$/Unit
9858,1547,Incentive,max,0.9000,$
9859,1548,Incentive,,2.5000,$/horsepower
9860,1549,Incentive,,0.0100,"$/square foot"
9861,1550,Incentive,,0.3500,$/therm
9890,423,Incentive,,75.0000,$/ton
9891,424,Incentive,min,50.0000,$/Unit
9892,424,Incentive,min,65.0000,$/ton
9893,424,Incentive,max,75.0000,$
9894,425,Incentive,,100.0000,$/Unit
9895,426,Incentive,,25.0000,$/Unit
9896,427,Incentive,,35.0000,$/Unit
9897,428,Incentive,min,20.0000,$/Unit
9898,428,Incentive,max,25.0000,$
9899,400,Incentive,min,150.0000,$/Unit
9900,400,Incentive,max,250.0000,$
9901,401,Incentive,min,300.0000,$/Unit
9902,401,Incentive,max,400.0000,$
9903,402,Incentive,min,400.0000,$/Unit
9904,402,Incentive,max,7.0000,$
9905,403,Incentive,min,50.0000,$/Unit
9906,403,Incentive,max,300.0000,$
9907,404,Incentive,,50.0000,$/Unit
9908,405,Incentive,min,0.5000,$/MBTUh
9909,405,Incentive,max,1.2500,$
9980,1115,Incentive,min,300.0000,$/ton
9981,1115,Incentive,max,800.0000,$
9982,1116,Incentive,,200.0000,$/ton
9983,1117,Incentive,min,200.0000,$/Unit
9984,1117,Incentive,max,400.0000,$
9985,131,Incentive,max,999999.9999,$
9986,142,Incentive,max,2.0000,$
9987,142,Incentive,max,50.0000,"% of cost"
9988,142,Incentive,,750.0000,$/kW
9989,142,Incentive,,0.0000,$/kWh
9990,123,Incentive,min,30000.0000,$/Unit
9991,123,Incentive,max,999999.9999,$
9998,1043,Incentive,,1.2500,$/kWh
9999,1043,Incentive,max,6000.0000,$
10000,1044,Incentive,,0.5500,$/kWh
10001,1044,Incentive,max,150000.0000,$
10002,1045,Incentive,,0.6500,$/kWh
10003,1045,Incentive,max,150000.0000,$
10004,3276,Incentive,min,300.0000,$/Unit
10005,3276,Incentive,max,450.0000,$
10006,3277,Incentive,min,1000.0000,$/Unit
10007,3277,Incentive,max,10000.0000,$
10008,3278,Incentive,max,25.0000,$
10009,3279,Incentive,min,100.0000,$/Unit
10010,3279,Incentive,max,800.0000,$
10011,3280,Incentive,min,50.0000,$/Unit
10012,3280,Incentive,max,1000.0000,$
10025,3282,Incentive,min,40.0000,$/ton
10026,3283,Incentive,min,30.0000,$/ton
10027,3284,Incentive,,0.1500,"$/square foot"
10028,3285,Incentive,,0.1400,$/kWh
10029,3286,Incentive,max,100.0000,"% of cost"
10030,3287,Incentive,min,160.0000,$/Unit
10031,3288,Incentive,,100.0000,$/Unit
10032,3289,Incentive,min,300.0000,$/Unit
10033,3290,Incentive,min,450.0000,$/Unit
10034,3291,Incentive,min,125.0000,$/Unit
10035,3292,Incentive,min,400.0000,$/Unit
10036,3293,Incentive,min,50.0000,$/Unit
10037,3294,Incentive,min,50.0000,$/Unit
10038,3294,Incentive,max,1000.0000,$
10039,3295,Incentive,min,0.6000,$/therm
10040,3296,Incentive,min,200.0000,$/Unit
10041,3297,Incentive,,25.0000,%
10042,3297,Incentive,max,500.0000,$
10043,3298,Incentive,min,225.0000,$/Unit
10088,3308,Incentive,max,1000.0000,$
10089,3309,Incentive,max,100.0000,$
10090,3310,Incentive,,75.0000,$/Unit
10091,3311,Incentive,,300.0000,$/Unit
10093,3114,Incentive,max,35.0000,"% of cost"
10094,3315,Incentive,,300.0000,$/Unit
10095,3316,Incentive,,50.0000,$/Unit
10096,3317,Incentive,,75.0000,$/Unit
10097,3319,Incentive,,200.0000,$/Unit
10098,3320,Incentive,,200.0000,$/Unit
10099,3321,Incentive,,400.0000,$/Unit
10100,3322,Incentive,min,10.0000,$/Unit
10101,3322,Incentive,max,150.0000,$
10102,3323,Incentive,min,20.0000,$/Unit
10103,3323,Incentive,max,50.0000,$
10104,3324,Incentive,,75.0000,$/Unit
10105,3325,Incentive,min,800.0000,$/Unit
10106,3325,Incentive,max,1575.0000,$
10107,3326,Incentive,,150.0000,$/ton
10172,1641,Incentive,min,5.0000,$/Unit
10173,1641,Incentive,max,180.0000,$
10174,1642,Incentive,,80.0000,$/ton
10175,1643,Incentive,,200.0000,$/Unit
10176,1555,Incentive,,8.0000,$/MBTUh
10177,1556,Incentive,,4.0000,$/MBTUh
10178,1557,Incentive,,500.0000,$/ton
10179,3352,Incentive,max,50.0000,"% of cost"
10180,1531,Incentive,,0.1400,$/kWh
10181,1532,Incentive,,300.0000,$/Unit
10187,269,System,min,100.0000,kW
10188,269,System,max,1000.0000,kW
10189,269,Incentive,max,326.0000,$
10190,270,System,max,2000.0000,kW
10191,270,Incentive,max,200.0000,$
10192,271,System,min,100.0000,kW
10193,271,System,max,1000.0000,kW
10194,271,Incentive,max,303.0000,$
10195,272,System,max,2000.0000,kW
10196,272,Incentive,max,200.0000,$
10222,3353,Incentive,min,200.0000,$/ton
10223,3354,Incentive,min,85.0000,$/Unit
10224,3355,Incentive,min,70.0000,$/Unit
10225,3356,Incentive,,10.0000,$/horsepower
10226,3357,Incentive,,40.0000,$/Unit
10227,3358,Incentive,,30.0000,$/Unit
10228,3359,Incentive,,10.0000,$/Unit
10229,3359,Incentive,max,50.0000,"% of cost"
10230,3360,Incentive,,250.0000,$/kW
10231,3360,Incentive,max,50.0000,"% of cost"
10232,3360,Incentive,max,20000.0000,$
10263,3361,Incentive,min,10.0000,$/Unit
10264,3361,Incentive,max,30.0000,$
10265,3362,Incentive,min,15.0000,$/Unit
10266,3362,Incentive,max,75.0000,$
10267,3363,Incentive,min,1000.0000,$/Unit
10268,3363,Incentive,max,12500.0000,$
10269,3364,Incentive,min,45.0000,$/Unit
10270,3364,Incentive,max,115.0000,$
10271,3365,Incentive,,50.0000,%
10275,2408,Incentive,,550.0000,$/Unit
10284,3367,Incentive,min,300.0000,$/Unit
10285,3367,Incentive,max,450.0000,$
10286,3368,Incentive,min,1000.0000,$/Unit
10287,3368,Incentive,max,10000.0000,$
10288,3369,Incentive,,400.0000,$/Unit
10289,3370,Incentive,min,500.0000,$/Unit
10290,3370,Incentive,max,800.0000,$
10291,3371,Incentive,max,25.0000,$
10292,3372,Incentive,max,1000.0000,$
10293,3373,Incentive,max,75.0000,"% of cost"
10294,3374,Incentive,max,75.0000,"% of cost"
10295,3374,Incentive,max,150000.0000,$
10296,3375,Incentive,max,400.0000,$
10297,3376,Incentive,,400.0000,$/Unit
10298,3377,Incentive,max,300.0000,$
10299,3378,Incentive,,25.0000,$/Unit
10300,3380,Incentive,,30.0000,$/Unit
10301,3381,Incentive,,30.0000,$/Unit
10302,3382,Incentive,,20.0000,$/Unit
10303,3383,Incentive,,50.0000,%
10304,3383,Incentive,max,4000.0000,$
10312,3384,Incentive,,400.0000,$/Unit
10313,3385,Incentive,min,150.0000,$/Unit
10314,3385,Incentive,max,600.0000,$
10315,3386,Incentive,,200.0000,$/Unit
10316,3387,Incentive,,100.0000,$/Unit
10317,3388,Incentive,,200.0000,$/Unit
10318,3389,Incentive,,950.0000,$/Unit
10322,3390,Incentive,,125.0000,$/Unit
10323,3391,Incentive,min,200.0000,$/Unit
10324,3392,Incentive,min,35.0000,%
10325,3393,Incentive,,25.0000,$/Unit
10334,3398,Incentive,,100.0000,$/Unit
10335,3399,Incentive,,300.0000,$/Unit
10394,3405,Incentive,min,1050.0000,$/Unit
10395,3405,Incentive,max,4400.0000,$
10396,3406,Incentive,min,75.0000,$/Unit
10397,3406,Incentive,max,3295.0000,$
10406,3407,Incentive,min,10.0000,$/Unit
10407,3407,Incentive,max,150.0000,$
10408,3408,Incentive,min,20.0000,$/Unit
10409,3408,Incentive,max,50.0000,$
10410,3409,Incentive,min,800.0000,$/Unit
10411,3409,Incentive,max,1575.0000,$
10412,3410,Incentive,,150.0000,$/ton
10413,3411,Incentive,,75.0000,$/Unit
10418,3412,Incentive,,800.0000,$/ton
10419,3413,Incentive,,200.0000,$/ton
10420,3414,Incentive,,80.0000,$/ton
10421,3415,Incentive,max,50.0000,"% of cost"
10461,1875,Incentive,min,500.0000,$/Unit
10462,1875,Incentive,max,800.0000,$
10463,1876,Incentive,min,400.0000,$/Unit
10464,1876,Incentive,max,800.0000,$
10465,1877,Incentive,,1000.0000,$/Unit
10466,1877,Incentive,,10000.0000,$/Unit
10467,1878,Incentive,,25.0000,$/Unit
10468,1879,Incentive,,1000.0000,$/Unit
10469,3421,Incentive,max,70.0000,"% of cost"
10472,1867,Incentive,max,50.0000,"% of cost"
10593,3436,Incentive,,60.0000,$/MWh
10602,1623,Incentive,,300.0000,$/Unit
10603,1624,Incentive,,20.0000,$/Unit
10639,1190,Incentive,min,100.0000,$/ton
10640,1190,Incentive,max,250.0000,$
10641,1191,Incentive,min,45.0000,$/ton
10642,1191,Incentive,max,1500.0000,$
10643,1192,Incentive,max,50.0000,"% of cost"
10644,1193,Incentive,min,0.2500,"$/square foot"
10645,1193,Incentive,max,0.4000,$
10646,1194,Incentive,,3.0000,"$/square foot"
10647,1195,Incentive,max,50.0000,"% of cost"
10648,1196,Incentive,,25.0000,$/Unit
10649,1197,Incentive,min,25.0000,$/Unit
10650,1197,Incentive,max,125.0000,$
10651,1198,Incentive,min,25.0000,$/Unit
10652,1198,Incentive,max,1750.0000,$
10653,1897,Incentive,max,70.0000,"% of cost"
10654,1896,Incentive,min,30.0000,%
10655,1896,Incentive,max,70.0000,"% of cost"
10663,1248,Incentive,,70.0000,%
10731,3447,Incentive,,50.0000,$/Unit
10732,3448,Incentive,,50.0000,$/Unit
10733,3449,Incentive,max,500.0000,$
10734,3451,Incentive,,100.0000,$/Unit
10735,2053,Incentive,,10.0000,$/Unit
10736,2054,Incentive,max,800.0000,$
10737,2054,Incentive,min,500.0000,$/Unit
10738,2055,Incentive,min,1000.0000,$/Unit
10739,2055,Incentive,max,1500.0000,$
10740,2056,Incentive,max,115.0000,$
10741,2057,Incentive,,25.0000,$/Unit
10742,2058,Incentive,,400.0000,$/Unit
10750,2192,Incentive,,0.1200,"$/first year kWh savings"
10751,1736,Incentive,,0.2100,"$/first year kWh savings"
10752,1737,Incentive,,0.5000,"$/first year kWh savings"
10753,1738,Incentive,,0.3500,"$/first year kWh savings"
10754,1734,Incentive,,0.1500,"$/first year kWh savings"
10755,1735,Incentive,,0.5000,"$/first year kWh savings"
10783,1173,Incentive,,0.0400,"$/kWh (10 years)"
10784,1173,System,min,50.0000,kW
10785,1173,System,max,1.0000,MW
10795,372,Incentive,,0.0400,"$/kWh (10 years)"
10796,372,System,min,50.0000,kW
10797,372,System,max,1.0000,MW
10798,2417,Incentive,,0.1300,"$/first year kWh savings"
10799,2418,Incentive,,0.1000,"$/first year kWh savings"
10878,2145,Incentive,,50.0000,$/Unit
10879,2146,Incentive,,15.0000,$/Unit
10880,2147,Incentive,min,25.0000,$/Unit
10881,2147,Incentive,max,50.0000,
10882,2148,Incentive,min,500.0000,$/Unit
10883,2148,Incentive,max,3000.0000,
10884,2149,Incentive,min,200.0000,$/Unit
10885,2149,Incentive,max,250.0000,
10886,2150,Incentive,,1150.0000,$/Unit
10887,2151,Incentive,,6.0000,"$/square foot"
10926,3463,Incentive,,1025.0000,$/Unit
10927,3464,Incentive,,20.0000,%
10928,3464,Incentive,max,300.0000,$
10929,3465,Incentive,max,800.0000,$
10930,3466,Incentive,,400.0000,$/Unit
10931,3467,Incentive,,450.0000,$/Unit
10932,3468,Incentive,,15.0000,$/Unit
10937,3473,Incentive,max,10000.0000,$
10938,3474,Incentive,,15.0000,$/Unit
10955,3475,Incentive,,100.0000,$/ton
10956,3476,Incentive,,250.0000,$/ton
10957,3477,Incentive,,800.0000,$/ton
10958,3478,Incentive,,30.0000,%
10959,3478,Incentive,max,500.0000,$
10964,3479,Incentive,min,150.0000,$/ton
10965,3479,Incentive,,750.0000,$/ton
10966,3480,Incentive,,150.0000,$/Unit
10967,3481,Incentive,,50.0000,$/Unit
10976,3482,Incentive,min,50.0000,$/Unit
10977,3482,Incentive,max,850.0000,$
10978,3483,Incentive,,250.0000,$/Unit
10979,3484,Incentive,min,150.0000,$/Unit
10980,3484,Incentive,max,1950.0000,$
10981,3485,Incentive,,750.0000,$/Unit
10988,3486,Incentive,,30.0000,%
10989,3486,Incentive,max,500.0000,$
10998,3487,Incentive,min,5.0000,$/Unit
10999,3488,Incentive,,175.0000,"$/kW peak demand reduction"
11000,3489,Incentive,,30.0000,$/Unit
11001,3490,Incentive,,250.0000,"$/kW peak demand reduction"
11002,2839,Incentive,,30.0000,$/horsepower
11003,2840,Incentive,min,10.0000,$/Unit
11004,2840,Incentive,max,600.0000,$
11005,2844,Incentive,min,75.0000,$/Unit
11006,2844,Incentive,max,300.0000,$
11007,2845,Incentive,min,250.0000,$/Unit
11008,2845,Incentive,max,400.0000,$
11009,2846,Incentive,min,150.0000,$/Unit
11010,2846,Incentive,max,400.0000,$
11011,2847,Incentive,min,25.0000,$/Unit
11012,2847,Incentive,max,50.0000,$
11013,2848,Incentive,min,100.0000,$/Unit
