sector_id,set_id
3,5124
5,5124
6,5124
14,5124
15,5124
16,5124
21,5124
24,5124
1,5125
2,5125
3,5125
5,5125
6,5125
14,5125
15,5125
16,5125
21,5125
24,5125
1,5126
2,5126
3,5126
5,5126
6,5126
14,5126
15,5126
16,5126
21,5126
24,5126
1,5127
2,5127
3,5127
5,5127
6,5127
14,5127
15,5127
16,5127
21,5127
24,5127
1,5128
2,5128
3,5128
5,5128
6,5128
14,5128
15,5128
16,5128
21,5128
24,5128
1,5129
2,5129
3,5129
5,5129
6,5129
14,5129
15,5129
16,5129
21,5129
24,5129
1,5130
5,5130
6,5130
9,5130
14,5130
15,5130
1,5131
5,5131
6,5131
9,5131
14,5131
15,5131
9,5132
9,5133
9,5134
1,5137
3,5137
15,5137
21,5137
1,5138
3,5138
15,5138
21,5138
1,5139
3,5139
15,5139
21,5139
9,5140
9,5141
1,5143
3,5143
5,5143
6,5143
11,5143
14,5143
15,5143
21,5143
22,5143
24,5143
1,5144
3,5144
5,5144
6,5144
11,5144
14,5144
15,5144
21,5144
22,5144
24,5144
1,5145
3,5145
5,5145
6,5145
11,5145
14,5145
15,5145
21,5145
22,5145
24,5145
9,5146
22,5146
22,5147
22,5148
22,5149
22,5150
22,5151
22,5152
1,5153
3,5153
21,5153
9,5154
9,5155
9,5156
9,5157
9,5158
9,5159
9,5160
9,5161
9,5162
1,5163
3,5163
15,5163
21,5163
1,5164
3,5164
15,5164
21,5164
1,5165
3,5165
15,5165
21,5165
1,5166
3,5166
15,5166
21,5166
9,5167
9,5168
9,5169
1,5170
3,5170
15,5170
1,5171
3,5171
15,5171
9,5172
9,5173
9,5174
1,5175
1,5176
1,5177
1,5178
3,5178
15,5178
1,5179
3,5179
15,5179
1,5181
3,5181
21,5181
22,5181
5,5182
6,5182
11,5182
14,5182
15,5182
24,5182
9,5183
22,5183
9,5200
23,5200
9,5201
23,5201
9,5202
23,5202
9,5204
23,5204
9,5206
9,5207
22,5207
23,5207
21,5208
9,5209
1,5210
1,5211
21,5212
9,5213
9,5214
9,5215
9,5216
9,5217
9,5218
1,5219
9,5220
1,5221
1,5222
9,5223
9,5224
9,5225
9,5226
9,5227
1,5228
9,5228
1,5229
1,5230
1,5231
1,5232
2,5232
3,5232
6,5232
11,5232
15,5232
16,5232
21,5232
24,5232
9,5233
1,5235
15,5235
6,5236
1,5237
3,5237
5,5237
6,5237
14,5237
15,5237
21,5237
22,5237
24,5237
9,5241
9,5242
9,5243
9,5244
9,5245
9,5246
22,5247
22,5248
1,5249
5,5249
6,5249
14,5249
15,5249
1,5250
5,5250
6,5250
14,5250
15,5250
1,5251
5,5251
6,5251
14,5251
15,5251
1,5252
1,5253
6,5253
1,5254
6,5254
9,5255
22,5256
1,5257
6,5257
1,5258
3,5258
15,5258
1,5259
3,5259
15,5259
1,5260
3,5260
15,5260
1,5261
3,5261
15,5261
1,5262
3,5262
15,5262
1,5263
3,5263
15,5263
1,5264
3,5264
15,5264
1,5265
3,5265
15,5265
1,5266
3,5266
15,5266
1,5267
3,5267
15,5267
1,5268
3,5268
21,5268
23,5270
9,5271
9,5272
1,5273
9,5273
15,5273
1,5274
9,5274
15,5274
1,5275
9,5275
15,5275
1,5276
9,5276
15,5276
9,5277
9,5278
9,5279
9,5280
9,5281
9,5282
9,5283
9,5284
9,5285
9,5286
9,5287
9,5288
9,5289
9,5290
9,5291
9,5292
9,5293
9,5294
9,5295
9,5296
9,5297
9,5298
9,5299
9,5300
9,5301
9,5302
9,5303
9,5304
9,5305
9,5306
9,5307
9,5308
9,5310
9,5311
9,5313
9,5315
9,5316
9,5317
9,5318
9,5319
9,5320
9,5321
9,5322
9,5323
9,5324
9,5325
9,5326
9,5327
9,5328
9,5329
9,5330
9,5331
9,5332
9,5333
9,5334
9,5335
9,5336
9,5337
9,5338
9,5339
9,5340
9,5341
9,5342
9,5343
9,5344
9,5345
9,5346
9,5347
9,5348
9,5349
9,5350
9,5351
9,5352
9,5353
9,5354
9,5355
9,5356
9,5358
22,5358
23,5358
9,5359
22,5359
23,5359
1,5360
1,5361
9,5361
9,5362
22,5362
23,5362
9,5363
22,5363
23,5363
9,5364
22,5364
23,5364
1,5365
3,5365
5,5365
6,5365
11,5365
14,5365
15,5365
24,5365
1,5366
3,5366
15,5366
21,5366
1,5367
3,5367
15,5367
21,5367
1,5368
3,5368
15,5368
21,5368
1,5369
3,5369
15,5369
21,5369
1,5370
3,5370
15,5370
21,5370
1,5371
3,5371
15,5371
21,5371
1,5372
3,5372
15,5372
21,5372
1,5373
3,5373
15,5373
1,5374
3,5374
15,5374
1,5375
3,5375
15,5375
1,5376
3,5376
15,5376
1,5377
3,5377
1,5378
3,5378
1,5379
3,5379
1,5380
3,5380
1,5381
3,5381
1,5382
3,5382
1,5383
3,5383
15,5383
21,5383
9,5384
9,5385
9,5386
9,5387
9,5388
9,5389
9,5390
1,5391
3,5391
5,5391
6,5391
14,5391
15,5391
21,5391
1,5392
3,5392
5,5392
6,5392
14,5392
15,5392
21,5392
1,5393
3,5393
5,5393
6,5393
14,5393
15,5393
21,5393
1,5394
3,5394
5,5394
6,5394
14,5394
15,5394
21,5394
1,5395
3,5395
5,5395
6,5395
14,5395
15,5395
21,5395
1,5396
3,5396
5,5396
6,5396
14,5396
15,5396
21,5396
22,5400
22,5401
22,5402
22,5403
9,5404
9,5405
1,5408
3,5408
15,5408
21,5408
1,5409
3,5409
15,5409
21,5409
1,5410
3,5410
15,5410
21,5410
9,5411
9,5412
9,5414
9,5415
9,5416
1,5418
3,5418
15,5418
1,5419
3,5419
15,5419
1,5420
3,5420
15,5420
1,5421
3,5421
15,5421
1,5422
3,5422
15,5422
9,5424
9,5425
9,5426
22,5426
9,5427
22,5427
9,5428
22,5428
9,5429
22,5429
9,5430
22,5430
9,5431
22,5431
9,5432
22,5432
9,5433
22,5433
1,5434
3,5434
9,5435
9,5436
9,5437
1,5442
1,5443
1,5444
1,5445
1,5446
1,5447
1,5448
1,5449
1,5450
1,5451
1,5452
1,5453
1,5454
9,5455
9,5456
9,5457
9,5458
1,5459
3,5459
15,5459
1,5460
3,5460
15,5460
1,5461
3,5461
15,5461
1,5462
3,5462
15,5462
1,5463
3,5463
15,5463
1,5464
3,5464
15,5464
1,5465
3,5465
15,5465
1,5466
3,5466
15,5466
1,5467
3,5467
15,5467
1,5468
3,5468
15,5468
1,5469
3,5469
15,5469
1,5470
3,5470
15,5470
1,5471
3,5471
15,5471
1,5472
3,5472
15,5472
1,5473
3,5473
15,5473
1,5474
3,5474
15,5474
9,5475
16,5475
23,5475
9,5476
16,5476
23,5476
9,5478
16,5478
23,5478
9,5479
16,5479
23,5479
9,5482
16,5482
23,5482
9,5485
16,5485
23,5485
9,5486
16,5486
23,5486
9,5489
16,5489
23,5489
9,5490
16,5490
23,5490
9,5491
16,5491
23,5491
9,5492
16,5492
23,5492
9,5493
16,5493
23,5493
9,5494
16,5494
23,5494
9,5495
16,5495
23,5495
9,5496
16,5496
23,5496
9,5500
16,5500
23,5500
9,5501
16,5501
23,5501
9,5504
16,5504
23,5504
9,5505
16,5505
23,5505
9,5507
16,5507
23,5507
9,5508
16,5508
23,5508
9,5509
16,5509
23,5509
9,5512
16,5512
23,5512
9,5514
9,5515
9,5516
9,5517
9,5518
9,5519
9,5520
9,5521
1,5522
3,5522
15,5522
1,5523
3,5523
15,5523
1,5524
3,5524
15,5524
1,5525
3,5525
15,5525
1,5526
3,5526
15,5526
1,5527
3,5527
15,5527
1,5528
3,5528
15,5528
1,5529
3,5529
15,5529
1,5530
3,5530
1,5531
3,5531
22,5533
9,5534
9,5535
9,5537
9,5538
9,5539
9,5540
9,5541
9,5542
9,5543
9,5544
9,5545
9,5546
9,5547
9,5548
9,5549
9,5550
9,5551
9,5552
1,5553
1,5554
1,5555
1,5556
1,5557
1,5558
3,5558
15,5558
1,5559
3,5559
15,5559
2,5560
9,5560
2,5561
9,5561
1,5562
3,5562
1,5563
3,5563
1,5564
3,5564
1,5565
3,5565
1,5566
3,5566
1,5567
3,5567
1,5568
3,5568
1,5569
3,5569
1,5570
3,5570
1,5571
3,5571
1,5572
3,5572
1,5573
3,5573
1,5574
3,5574
1,5575
3,5575
1,5576
3,5576
9,5577
9,5579
9,5580
1,5581
1,5582
1,5583
9,5584
9,5585
9,5586
9,5587
9,5588
9,5589
9,5590
9,5591
9,5592
9,5593
9,5594
9,5595
9,5596
9,5597
9,5598
1,5599
3,5599
1,5600
3,5600
1,5601
3,5601
1,5602
3,5602
1,5603
3,5603
1,5604
3,5604
1,5605
3,5605
1,5606
3,5606
1,5607
3,5607
1,5608
3,5608
1,5609
3,5609
1,5610
3,5610
1,5611
3,5611
1,5612
3,5612
9,5613
23,5613
9,5614
23,5614
21,5615
21,5616
21,5617
9,5618
9,5619
9,5620
9,5621
9,5622
9,5623
1,5624
5,5624
6,5624
11,5624
14,5624
15,5624
22,5624
24,5624
5,5625
6,5625
14,5625
15,5625
22,5625
1,5626
22,5626
23,5627
23,5628
1,5629
22,5629
5,5630
6,5630
11,5630
14,5630
15,5630
22,5631
1,5632
3,5632
5,5632
6,5632
11,5632
14,5632
15,5632
22,5632
24,5632
1,5633
3,5633
9,5633
6,5634
24,5634
9,5635
1,5636
3,5636
5,5636
6,5636
11,5636
14,5636
15,5636
22,5636
24,5636
1,5637
3,5637
5,5637
6,5637
11,5637
14,5637
15,5637
22,5637
24,5637
1,5638
3,5638
5,5638
6,5638
11,5638
14,5638
15,5638
16,5638
21,5638
9,5639
9,5640
9,5641
9,5642
9,5643
9,5644
9,5647
9,5648
9,5649
9,5650
9,5651
9,5652
9,5653
9,5654
22,5654
9,5655
22,5655
1,5656
3,5656
5,5656
6,5656
11,5656
14,5656
15,5656
21,5656
24,5656
1,5657
3,5657
5,5657
6,5657
11,5657
14,5657
15,5657
21,5657
22,5657
24,5657
1,5658
3,5658
5,5658
6,5658
11,5658
14,5658
15,5658
21,5658
22,5658
24,5658
1,5659
3,5659
5,5659
6,5659
11,5659
14,5659
15,5659
21,5659
22,5659
24,5659
21,5660
23,5661
1,5662
3,5662
5,5663
6,5663
11,5663
14,5663
15,5663
24,5663
9,5664
23,5664
9,5665
23,5665
9,5666
23,5666
9,5667
23,5667
9,5668
23,5668
9,5669
23,5669
9,5672
16,5672
23,5672
9,5673
9,5674
9,5675
9,5676
9,5677
9,5678
1,5679
3,5679
15,5679
1,5680
3,5680
15,5680
1,5681
3,5681
15,5681
9,5682
9,5683
9,5684
9,5685
1,5686
3,5686
15,5686
1,5687
3,5687
15,5687
1,5688
3,5688
15,5688
1,5689
3,5689
15,5689
1,5690
3,5690
15,5690
1,5691
3,5691
15,5691
1,5692
3,5692
15,5692
1,5693
3,5693
15,5693
1,5694
3,5694
15,5694
1,5695
3,5695
15,5695
1,5696
3,5696
15,5696
1,5697
3,5697
15,5697
9,5698
9,5699
9,5700
9,5701
9,5702
9,5703
9,5704
9,5705
9,5706
22,5706
9,5707
22,5707
9,5708
22,5708
9,5709
22,5709
9,5712
9,5715
9,5716
22,5716
9,5717
22,5717
9,5718
22,5718
9,5719
22,5719
9,5720
22,5720
9,5721
22,5721
9,5722
22,5722
1,5723
2,5723
3,5723
6,5723
11,5723
15,5723
16,5723
21,5723
24,5723
1,5724
15,5724
1,5725
15,5725
1,5726
15,5726
2,5727
9,5727
9,5728
9,5729
9,5730
9,5731
9,5732
9,5733
9,5735
9,5736
16,5737
9,5738
9,5739
9,5740
9,5741
9,5742
9,5743
9,5744
9,5745
9,5746
9,5747
9,5748
1,5749
9,5749
15,5749
9,5750
9,5751
9,5752
9,5753
9,5754
9,5755
9,5756
9,5757
9,5758
9,5759
23,5759
1,5760
1,5761
1,5762
1,5763
1,5764
3,5765
21,5766
9,5767
22,5767
9,5768
9,5769
9,5770
9,5771
1,5772
1,5773
1,5774
9,5775
9,5776
9,5777
9,5778
22,5778
23,5778
9,5779
22,5779
23,5779
9,5780
22,5780
23,5780
9,5781
22,5781
23,5781
9,5782
22,5782
23,5782
1,5783
3,5783
22,5783
24,5783
9,5784
9,5785
16,5785
23,5785
9,5786
9,5787
9,5788
22,5788
1,5789
3,5789
15,5789
9,5790
22,5790
9,5791
9,5792
9,5793
9,5794
9,5795
9,5796
9,5797
9,5798
9,5799
9,5800
9,5801
9,5802
9,5803
9,5804
9,5805
9,5806
9,5807
9,5808
9,5809
9,5810
9,5811
23,5812
23,5813
9,5814
9,5815
9,5816
9,5817
9,5818
9,5819
9,5820
9,5821
1,5822
3,5822
15,5822
9,5823
9,5824
9,5825
9,5826
2,5828
9,5828
16,5828
1,5829
1,5830
3,5830
9,5831
9,5832
1,5833
9,5833
15,5833
1,5834
3,5834
9,5834
15,5834
9,5835
9,5836
2,5837
1,5838
3,5838
1,5839
3,5839
1,5840
3,5840
9,5841
9,5842
1,5843
9,5843
9,5844
23,5845
9,5846
9,5847
9,5848
9,5849
9,5850
9,5851
9,5852
9,5853
9,5854
9,5855
9,5856
9,5857
9,5858
9,5859
9,5860
9,5861
9,5862
1,5863
3,5863
16,5863
1,5864
3,5864
16,5864
1,5865
3,5865
5,5865
6,5865
14,5865
15,5865
9,5866
1,5867
3,5867
22,5867
9,5868
9,5869
16,5869
9,5870
16,5870
9,5871
16,5871
9,5872
9,5873
23,5873
9,5874
23,5874
9,5875
23,5875
9,5876
23,5876
9,5877
23,5877
9,5878
23,5878
9,5879
23,5879
9,5880
23,5880
1,5881
3,5881
1,5882
3,5882
9,5883
9,5884
9,5885
9,5886
22,5886
23,5886
9,5887
22,5887
23,5887
9,5888
22,5888
23,5888
9,5889
22,5889
9,5890
22,5890
9,5891
22,5891
9,5892
22,5892
9,5893
22,5893
9,5894
22,5894
9,5895
22,5895
1,5896
9,5897
1,5898
1,5899
3,5899
15,5899
9,5900
9,5901
1,5902
3,5902
15,5902
1,5903
3,5903
15,5903
1,5904
3,5904
15,5904
1,5905
3,5905
15,5905
1,5906
3,5906
15,5906
9,5907
1,5908
3,5908
5,5908
11,5908
14,5908
15,5908
9,5909
6,5910
9,5911
9,5912
9,5913
9,5914
9,5915
9,5916
22,5917
9,5918
16,5918
22,5918
9,5919
16,5919
22,5919
9,5920
16,5920
22,5920
9,5921
9,5922
9,5923
9,5924
9,5925
9,5926
9,5927
9,5928
9,5929
9,5930
9,5931
9,5932
9,5933
9,5934
9,5935
9,5936
9,5937
9,5938
9,5939
9,5940
9,5941
1,5942
15,5942
1,5943
15,5943
1,5944
15,5944
